Gene1_ID	Gene2_ID	Gene1_Symbol	Gene2_Symbol	G1>G2_mut	G1>G2_wild	fisher_pvalue
5433	64170	POLR2D	CARD9	31	268	0.0209938111534799
5435	56650	POLR2F	CLDND1	31	268	0.0209938111534799
5442	563	POLRMT	AZGP1	31	268	0.0209938111534799
5445	8883	PON2	NAE1	31	268	0.0209938111534799
5450	65012	POU2AF1	SLC26A10	31	268	0.0209938111534799
5451	55425	POU2F1	GPALPP1	31	268	0.0209938111534799
5467	22809	PPARD	ATF5	31	268	0.0209938111534799
5494	10681	PPM1A	GNB5	31	268	0.0209938111534799
5494	51299	PPM1A	NRN1	31	268	0.0209938111534799
5511	79718	PPP1R8	TBL1XR1	31	268	0.0209938111534799
5519	563	PPP2R1B	AZGP1	31	268	0.0209938111534799
5519	50834	PPP2R1B	TAS2R1	31	268	0.0209938111534799
5524	26063	PTPA	DECR2	31	268	0.0209938111534799
5526	9032	PPP2R5B	TM4SF5	31	268	0.0209938111534799
5527	1725	PPP2R5C	DHPS	31	268	0.0209938111534799
5529	5983	PPP2R5E	RFC3	31	268	0.0209938111534799
5529	79693	PPP2R5E	YRDC	31	268	0.0209938111534799
5532	65987	PPP3CB	KCTD14	31	268	0.0209938111534799
5532	284119	PPP3CB	CAVIN1	31	268	0.0209938111534799
5537	84942	PPP6C	WDR73	31	268	0.0209938111534799
5544	56928	PRB3	SPPL2B	31	268	0.0209938111534799
5562	8808	PRKAA1	IL1RL2	31	268	0.0209938111534799
5564	2938	PRKAB1	GSTA1	31	268	0.0209938111534799
5566	287	PRKACA	ANK2	31	268	0.0209938111534799
5566	3851	PRKACA	KRT4	31	268	0.0209938111534799
5576	10265	PRKAR2A	IRX5	31	268	0.0209938111534799
5578	4108	PRKCA	MAGEA9	31	268	0.0209938111534799
5585	4585	PKN1	MUC4	31	268	0.0209938111534799
5595	10265	MAPK3	IRX5	31	268	0.0209938111534799
5600	1361	MAPK11	CPB2	31	268	0.0209938111534799
5600	1638	MAPK11	DCT	31	268	0.0209938111534799
5604	27005	MAP2K1	USP21	31	268	0.0209938111534799
5604	65993	MAP2K1	MRPS34	31	268	0.0209938111534799
5610	79867	EIF2AK2	TCTN2	31	268	0.0209938111534799
5613	8658	PRKX	TNKS	31	268	0.0209938111534799
5629	26047	PROX1	CNTNAP2	31	268	0.0209938111534799
5629	55511	PROX1	SAGE1	31	268	0.0209938111534799
5634	622	PRPS2	BDH1	31	268	0.0209938111534799
5634	11018	PRPS2	TMED1	31	268	0.0209938111534799
5634	25782	PRPS2	RAB3GAP2	31	268	0.0209938111534799
5634	51271	PRPS2	UBAP1	31	268	0.0209938111534799
5635	79901	PRPSAP1	CYBRD1	31	268	0.0209938111534799
5636	51147	PRPSAP2	ING4	31	268	0.0209938111534799
5649	117	RELN	ADCYAP1R1	31	268	0.0209938111534799
5649	54866	RELN	PPP1R14D	31	268	0.0209938111534799
5652	8532	PRSS8	CPZ	31	268	0.0209938111534799
5652	80746	PRSS8	TSEN2	31	268	0.0209938111534799
5653	9781	KLK6	RNF144A	31	268	0.0209938111534799
5663	2260	PSEN1	FGFR1	31	268	0.0209938111534799
5663	55752	PSEN1	SEPTIN11	31	268	0.0209938111534799
5673	1464	PSG5	CSPG4	31	268	0.0209938111534799
5685	28978	PSMA4	TMEM14A	31	268	0.0209938111534799
5691	4501	PSMB3	MT1X	31	268	0.0209938111534799
5693	23180	PSMB5	RFTN1	31	268	0.0209938111534799
5705	5104	PSMC5	SERPINA5	31	268	0.0209938111534799
5709	894	PSMD3	CCND2	31	268	0.0209938111534799
5709	2737	PSMD3	GLI3	31	268	0.0209938111534799
5716	5104	PSMD10	SERPINA5	31	268	0.0209938111534799
5718	79991	PSMD12	STN1	31	268	0.0209938111534799
5721	5919	PSME2	RARRES2	31	268	0.0209938111534799
5731	4163	PTGER1	MCC	31	268	0.0209938111534799
5733	2303	PTGER3	FOXC2	31	268	0.0209938111534799
5734	6935	PTGER4	ZEB1	31	268	0.0209938111534799
5742	1203	PTGS1	CLN5	31	268	0.0209938111534799
5775	10181	PTPN4	RBM5	31	268	0.0209938111534799
5780	8315	PTPN9	BRAP	31	268	0.0209938111534799
5783	176	PTPN13	ACAN	31	268	0.0209938111534799
5783	363	PTPN13	AQP6	31	268	0.0209938111534799
5783	2147	PTPN13	F2	31	268	0.0209938111534799
5783	2747	PTPN13	GLUD2	31	268	0.0209938111534799
5783	5232	PTPN13	PGK2	31	268	0.0209938111534799
5783	5881	PTPN13	RAC3	31	268	0.0209938111534799
5783	6869	PTPN13	TACR1	31	268	0.0209938111534799
5783	8395	PTPN13	PIP5K1B	31	268	0.0209938111534799
5783	9351	PTPN13	SLC9A3R2	31	268	0.0209938111534799
5783	27287	PTPN13	VENTX	31	268	0.0209938111534799
5783	50832	PTPN13	TAS2R4	31	268	0.0209938111534799
5783	51050	PTPN13	PI15	31	268	0.0209938111534799
5783	51266	PTPN13	CLEC1B	31	268	0.0209938111534799
5783	55704	PTPN13	CCDC88A	31	268	0.0209938111534799
5783	85294	PTPN13	KRTAP2-4	31	268	0.0209938111534799
5790	56928	PTPRCAP	SPPL2B	31	268	0.0209938111534799
5791	3373	PTPRE	HYAL1	31	268	0.0209938111534799
5791	5409	PTPRE	PNMT	31	268	0.0209938111534799
5796	9985	PTPRK	REC8	31	268	0.0209938111534799
5796	55623	PTPRK	THUMPD1	31	268	0.0209938111534799
5797	5451	PTPRM	POU2F1	31	268	0.0209938111534799
5797	5925	PTPRM	RB1	31	268	0.0209938111534799
5797	54472	PTPRM	TOLLIP	31	268	0.0209938111534799
5797	79071	PTPRM	ELOVL6	31	268	0.0209938111534799
5797	84669	PTPRM	USP32	31	268	0.0209938111534799
5816	5100	PVALB	PCDH8	31	268	0.0209938111534799
5825	10946	ABCD3	SF3A3	31	268	0.0209938111534799
5865	4889	RAB3B	NPY5R	31	268	0.0209938111534799
5870	2620	RAB6A	GAS2	31	268	0.0209938111534799
5871	4858	MAP4K2	NOVA2	31	268	0.0209938111534799
5873	6441	RAB27A	SFTPD	31	268	0.0209938111534799
5877	55111	RABIF	PLEKHJ1	31	268	0.0209938111534799
5884	51299	RAD17	NRN1	31	268	0.0209938111534799
5892	6563	RAD51D	SLC14A1	31	268	0.0209938111534799
5918	5681	RARRES1	PSKH1	31	268	0.0209938111534799
5918	55286	RARRES1	C4orf19	31	268	0.0209938111534799
5918	80352	RARRES1	RNF39	31	268	0.0209938111534799
5926	238	ARID4A	ALK	31	268	0.0209938111534799
5935	1824	RBM3	DSC2	31	268	0.0209938111534799
5935	22795	RBM3	NID2	31	268	0.0209938111534799
5936	18	RBM4	ABAT	31	268	0.0209938111534799
5937	9985	RBMS1	REC8	31	268	0.0209938111534799
5962	894	RDX	CCND2	31	268	0.0209938111534799
5965	6621	RECQL	SNAPC4	31	268	0.0209938111534799
5966	5915	REL	RARB	31	268	0.0209938111534799
5971	64779	RELB	MTHFSD	31	268	0.0209938111534799
5976	10265	UPF1	IRX5	31	268	0.0209938111534799
5977	27183	DPF2	VPS4A	31	268	0.0209938111534799
5981	51299	RFC1	NRN1	31	268	0.0209938111534799
5984	5104	RFC4	SERPINA5	31	268	0.0209938111534799
5987	9410	TRIM27	SNRNP40	31	268	0.0209938111534799
5991	1361	RFX3	CPB2	31	268	0.0209938111534799
5996	3316	RGS1	HSPB2	31	268	0.0209938111534799
5996	5047	RGS1	PAEP	31	268	0.0209938111534799
5996	6602	RGS1	SMARCD1	31	268	0.0209938111534799
5996	9238	RGS1	TBRG4	31	268	0.0209938111534799
5996	51299	RGS1	NRN1	31	268	0.0209938111534799
5997	4286	RGS2	MITF	31	268	0.0209938111534799
5997	83700	RGS2	JAM3	31	268	0.0209938111534799
6001	57509	RGS10	MTUS1	31	268	0.0209938111534799
6004	9487	RGS16	PIGL	31	268	0.0209938111534799
6004	27304	RGS16	MOCS3	31	268	0.0209938111534799
6004	80705	RGS16	TSGA10	31	268	0.0209938111534799
6035	6388	RNASE1	SDF2	31	268	0.0209938111534799
6035	80146	RNASE1	UXS1	31	268	0.0209938111534799
6047	5104	RNF4	SERPINA5	31	268	0.0209938111534799
6050	5021	RNH1	OXTR	31	268	0.0209938111534799
6117	5021	RPA1	OXTR	31	268	0.0209938111534799
6183	4585	MRPS12	MUC4	31	268	0.0209938111534799
6196	5598	RPS6KA2	MAPK7	31	268	0.0209938111534799
6196	9894	RPS6KA2	TELO2	31	268	0.0209938111534799
6196	23362	RPS6KA2	PSD3	31	268	0.0209938111534799
6197	51299	RPS6KA3	NRN1	31	268	0.0209938111534799
6240	1687	RRM1	GSDME	31	268	0.0209938111534799
6249	11272	CLIP1	PRR4	31	268	0.0209938111534799
6256	79726	RXRA	WDR59	31	268	0.0209938111534799
6271	642	S100A1	BLMH	31	268	0.0209938111534799
6271	3300	S100A1	DNAJB2	31	268	0.0209938111534799
6271	8318	S100A1	CDC45	31	268	0.0209938111534799
6271	9043	S100A1	SPAG9	31	268	0.0209938111534799
6271	9486	S100A1	CHST10	31	268	0.0209938111534799
6271	9583	S100A1	ENTPD4	31	268	0.0209938111534799
6271	55010	S100A1	PARPBP	31	268	0.0209938111534799
6271	56623	S100A1	INPP5E	31	268	0.0209938111534799
6272	10162	SORT1	LPCAT3	31	268	0.0209938111534799
6273	2487	S100A2	FRZB	31	268	0.0209938111534799
6273	55756	S100A2	INTS9	31	268	0.0209938111534799
6274	6638	S100A3	SNRPN	31	268	0.0209938111534799
6280	10265	S100A9	IRX5	31	268	0.0209938111534799
6282	3692	S100A11	EIF6	31	268	0.0209938111534799
6282	9133	S100A11	CCNB2	31	268	0.0209938111534799
6282	10329	S100A11	RXYLT1	31	268	0.0209938111534799
6285	7223	S100B	TRPC4	31	268	0.0209938111534799
6293	523	VPS52	ATP6V1A	31	268	0.0209938111534799
6294	8470	SAFB	SORBS2	31	268	0.0209938111534799
6303	9879	SAT1	DDX46	31	268	0.0209938111534799
6303	11137	SAT1	PWP1	31	268	0.0209938111534799
6303	25941	SAT1	TPGS2	31	268	0.0209938111534799
6303	55745	SAT1	AP5M1	31	268	0.0209938111534799
6319	55166	SCD	CENPQ	31	268	0.0209938111534799
6320	1036	CLEC11A	CDO1	31	268	0.0209938111534799
6322	460	SCML1	ASTN1	31	268	0.0209938111534799
6322	778	SCML1	CACNA1F	31	268	0.0209938111534799
6336	534	SCN10A	ATP6V1G2	31	268	0.0209938111534799
6347	2938	CCL2	GSTA1	31	268	0.0209938111534799
6347	4300	CCL2	MLLT3	31	268	0.0209938111534799
6347	4921	CCL2	DDR2	31	268	0.0209938111534799
6347	26051	CCL2	PPP1R16B	31	268	0.0209938111534799
6354	158586	CCL7	ZXDB	31	268	0.0209938111534799
6356	55576	CCL11	STAB2	31	268	0.0209938111534799
6359	3131	CCL15	HLF	31	268	0.0209938111534799
6362	6374	CCL18	CXCL5	31	268	0.0209938111534799
6362	353174	CCL18	ZACN	31	268	0.0209938111534799
6363	57863	CCL19	CADM3	31	268	0.0209938111534799
6373	266	CXCL11	AMELY	31	268	0.0209938111534799
6373	2243	CXCL11	FGA	31	268	0.0209938111534799
6373	5744	CXCL11	PTHLH	31	268	0.0209938111534799
6373	11055	CXCL11	ZPBP	31	268	0.0209938111534799
6373	50831	CXCL11	TAS2R3	31	268	0.0209938111534799
6373	80036	CXCL11	TRPM3	31	268	0.0209938111534799
6376	5565	CX3CL1	PRKAB2	31	268	0.0209938111534799
6387	1056	CXCL12	CEL	31	268	0.0209938111534799
6397	63826	SEC14L1	SRR	31	268	0.0209938111534799
6425	6007	SFRP5	RHD	31	268	0.0209938111534799
6432	5270	SRSF7	SERPINE2	31	268	0.0209938111534799
6441	64102	SFTPD	TNMD	31	268	0.0209938111534799
6444	534	SGCD	ATP6V1G2	31	268	0.0209938111534799
6461	563	SHB	AZGP1	31	268	0.0209938111534799
6461	3786	SHB	KCNQ3	31	268	0.0209938111534799
6482	1544	ST3GAL1	CYP1A2	31	268	0.0209938111534799
6482	2901	ST3GAL1	GRIK5	31	268	0.0209938111534799
6482	3708	ST3GAL1	ITPR1	31	268	0.0209938111534799
6482	5575	ST3GAL1	PRKAR1B	31	268	0.0209938111534799
6482	8608	ST3GAL1	RDH16	31	268	0.0209938111534799
6482	64718	ST3GAL1	UNKL	31	268	0.0209938111534799
6489	2796	ST8SIA1	GNRH1	31	268	0.0209938111534799
6496	4994	SIX3	OR3A1	31	268	0.0209938111534799
6502	6770	SKP2	STAR	31	268	0.0209938111534799
6509	285	SLC1A4	ANGPT2	31	268	0.0209938111534799
6509	11093	SLC1A4	ADAMTS13	31	268	0.0209938111534799
6510	79006	SLC1A5	METRN	31	268	0.0209938111534799
6510	90957	SLC1A5	DHX57	31	268	0.0209938111534799
6515	4507	SLC2A3	MTAP	31	268	0.0209938111534799
6515	55002	SLC2A3	TMCO3	31	268	0.0209938111534799
6515	80144	SLC2A3	FRAS1	31	268	0.0209938111534799
6523	2169	SLC5A1	FABP2	31	268	0.0209938111534799
6523	11283	SLC5A1	CYP4F8	31	268	0.0209938111534799
6523	23546	SLC5A1	SYNGR4	31	268	0.0209938111534799
6523	81494	SLC5A1	CFHR5	31	268	0.0209938111534799
6525	6755	SMTN	SSTR5	31	268	0.0209938111534799
6536	79608	SLC6A9	RIC3	31	268	0.0209938111534799
6564	7253	SLC15A1	TSHR	31	268	0.0209938111534799
6578	1036	SLCO2A1	CDO1	31	268	0.0209938111534799
6582	1464	SLC22A2	CSPG4	31	268	0.0209938111534799
6598	3099	SMARCB1	HK2	31	268	0.0209938111534799
6602	22977	SMARCD1	AKR7A3	31	268	0.0209938111534799
6610	460	SMPD2	ASTN1	31	268	0.0209938111534799
6617	23657	SNAPC1	SLC7A11	31	268	0.0209938111534799
6617	51299	SNAPC1	NRN1	31	268	0.0209938111534799
6621	1036	SNAPC4	CDO1	31	268	0.0209938111534799
6624	2938	FSCN1	GSTA1	31	268	0.0209938111534799
6624	10150	FSCN1	MBNL2	31	268	0.0209938111534799
6624	51299	FSCN1	NRN1	31	268	0.0209938111534799
6640	563	SNTA1	AZGP1	31	268	0.0209938111534799
6648	662	SOD2	BNIP1	31	268	0.0209938111534799
6649	200316	SOD3	APOBEC3F	31	268	0.0209938111534799
6665	6756	SOX15	SSX1	31	268	0.0209938111534799
6674	114088	SPAG1	TRIM9	31	268	0.0209938111534799
6689	3827	SPIB	KNG1	31	268	0.0209938111534799
6690	2266	SPINK1	FGG	31	268	0.0209938111534799
6693	1586	SPN	CYP17A1	31	268	0.0209938111534799
6695	5340	SPOCK1	PLG	31	268	0.0209938111534799
6697	894	SPR	CCND2	31	268	0.0209938111534799
6697	54093	SPR	SETD4	31	268	0.0209938111534799
6699	6344	SPRR1B	SCTR	31	268	0.0209938111534799
6707	6783	SPRR3	SULT1E1	31	268	0.0209938111534799
6713	2737	SQLE	GLI3	31	268	0.0209938111534799
6713	6548	SQLE	SLC9A1	31	268	0.0209938111534799
6715	10265	SRD5A1	IRX5	31	268	0.0209938111534799
6720	55702	SREBF1	YJU2	31	268	0.0209938111534799
6721	2940	SREBF2	GSTA3	31	268	0.0209938111534799
6737	6776	TRIM21	STAT5A	31	268	0.0209938111534799
6750	10683	SST	DLL3	31	268	0.0209938111534799
6778	894	STAT6	CCND2	31	268	0.0209938111534799
6778	4751	STAT6	NEK2	31	268	0.0209938111534799
6778	78987	STAT6	CRELD1	31	268	0.0209938111534799
6788	55663	STK3	ZNF446	31	268	0.0209938111534799
6788	441024	STK3	MTHFD2L	31	268	0.0209938111534799
6799	4233	SULT1A2	MET	31	268	0.0209938111534799
6799	8729	SULT1A2	GBF1	31	268	0.0209938111534799
6799	10265	SULT1A2	IRX5	31	268	0.0209938111534799
6827	58473	SUPT4H1	PLEKHB1	31	268	0.0209938111534799
6834	8613	SURF1	PLPP3	31	268	0.0209938111534799
6835	29928	SURF2	TIMM22	31	268	0.0209938111534799
6837	27289	MED22	RND1	31	268	0.0209938111534799
6839	6505	SUV39H1	SLC1A1	31	268	0.0209938111534799
6839	26091	SUV39H1	HERC4	31	268	0.0209938111534799
6850	23129	SYK	PLXND1	31	268	0.0209938111534799
6854	554	SYN2	AVPR2	31	268	0.0209938111534799
6861	1109	SYT5	AKR1C4	31	268	0.0209938111534799
6861	10879	SYT5	SMR3B	31	268	0.0209938111534799
6868	57447	ADAM17	NDRG2	31	268	0.0209938111534799
6878	894	TAF6	CCND2	31	268	0.0209938111534799
6890	1398	TAP1	CRK	31	268	0.0209938111534799
6890	2026	TAP1	ENO2	31	268	0.0209938111534799
6890	5786	TAP1	PTPRA	31	268	0.0209938111534799
6890	5910	TAP1	RAP1GDS1	31	268	0.0209938111534799
6890	8604	TAP1	SLC25A12	31	268	0.0209938111534799
6890	79837	TAP1	PIP4K2C	31	268	0.0209938111534799
6890	90861	TAP1	JPT2	31	268	0.0209938111534799
6892	9812	TAPBP	DELE1	31	268	0.0209938111534799
6892	64425	TAPBP	POLR1E	31	268	0.0209938111534799
6897	5621	TARS1	PRNP	31	268	0.0209938111534799
6898	4111	TAT	MAGEA12	31	268	0.0209938111534799
6908	1036	TBP	CDO1	31	268	0.0209938111534799
6909	27159	TBX2	CHIA	31	268	0.0209938111534799
6915	79698	TBXA2R	ZMAT4	31	268	0.0209938111534799
6923	224	ELOB	ALDH3A2	31	268	0.0209938111534799
6928	10678	HNF1B	B3GNT2	31	268	0.0209938111534799
6948	1756	TCN2	DMD	31	268	0.0209938111534799
6992	1975	PPP1R11	EIF4B	31	268	0.0209938111534799
7005	7090	TEAD3	TLE3	31	268	0.0209938111534799
7005	9612	TEAD3	NCOR2	31	268	0.0209938111534799
7005	51272	TEAD3	BET1L	31	268	0.0209938111534799
7005	57154	TEAD3	SMURF1	31	268	0.0209938111534799
7011	79782	TEP1	LRRC31	31	268	0.0209938111534799
7016	10681	TESK1	GNB5	31	268	0.0209938111534799
7029	4173	TFDP2	MCM4	31	268	0.0209938111534799
7030	598	TFE3	BCL2L1	31	268	0.0209938111534799
7030	27079	TFE3	RPUSD2	31	268	0.0209938111534799
7035	57119	TFPI	EPPIN	31	268	0.0209938111534799
7040	80319	TGFB1	CXXC4	31	268	0.0209938111534799
7060	390892	THBS4	OR7A10	31	268	0.0209938111534799
7079	9379	TIMP4	NRXN2	31	268	0.0209938111534799
7088	894	TLE1	CCND2	31	268	0.0209938111534799
7089	7350	TLE2	UCP1	31	268	0.0209938111534799
7090	9350	TLE3	CER1	31	268	0.0209938111534799
7091	7349	TLE4	UCN	31	268	0.0209938111534799
7105	8613	TSPAN6	PLPP3	31	268	0.0209938111534799
7123	10882	CLEC3B	C1QL1	31	268	0.0209938111534799
7126	10265	TNFAIP1	IRX5	31	268	0.0209938111534799
7127	1145	TNFAIP2	CHRNE	31	268	0.0209938111534799
7127	1161	TNFAIP2	ERCC8	31	268	0.0209938111534799
7127	3269	TNFAIP2	HRH1	31	268	0.0209938111534799
7127	4753	TNFAIP2	NELL2	31	268	0.0209938111534799
7127	6799	TNFAIP2	SULT1A2	31	268	0.0209938111534799
7127	8704	TNFAIP2	B4GALT2	31	268	0.0209938111534799
7128	79718	TNFAIP3	TBL1XR1	31	268	0.0209938111534799
7130	5858	TNFAIP6	PZP	31	268	0.0209938111534799
7130	146691	TNFAIP6	TOM1L2	31	268	0.0209938111534799
7156	10230	TOP3A	NBR2	31	268	0.0209938111534799
7157	25837	TP53	RAB26	31	268	0.0209938111534799
7168	57088	TPM1	PLSCR4	31	268	0.0209938111534799
7187	8537	TRAF3	BCAS1	31	268	0.0209938111534799
7204	8372	TRIO	HYAL3	31	268	0.0209938111534799
7204	79906	TRIO	MORN1	31	268	0.0209938111534799
7248	6541	TSC1	SLC7A1	31	268	0.0209938111534799
7248	55286	TSC1	C4orf19	31	268	0.0209938111534799
7265	51292	TTC1	GMPR2	31	268	0.0209938111534799
7270	10265	TTF1	IRX5	31	268	0.0209938111534799
7280	1602	TUBB2A	DACH1	31	268	0.0209938111534799
7286	5211	TUFT1	PFKL	31	268	0.0209938111534799
7290	1874	HIRA	E2F4	31	268	0.0209938111534799
7314	5682	UBB	PSMA1	31	268	0.0209938111534799
7314	28974	UBB	C19orf53	31	268	0.0209938111534799
7317	10379	UBA1	IRF9	31	268	0.0209938111534799
7321	3797	UBE2D1	KIF3C	31	268	0.0209938111534799
7321	10265	UBE2D1	IRX5	31	268	0.0209938111534799
7323	10103	UBE2D3	TSPAN1	31	268	0.0209938111534799
7327	6195	UBE2G2	RPS6KA1	31	268	0.0209938111534799
7329	4286	UBE2I	MITF	31	268	0.0209938111534799
7336	5021	UBE2V2	OXTR	31	268	0.0209938111534799
7341	10053	SUMO1	AP1M2	31	268	0.0209938111534799
7351	9097	UCP2	USP14	31	268	0.0209938111534799
7351	23179	UCP2	RGL1	31	268	0.0209938111534799
7353	5104	UFD1	SERPINA5	31	268	0.0209938111534799
7357	10120	UGCG	ACTR1B	31	268	0.0209938111534799
7357	10946	UGCG	SF3A3	31	268	0.0209938111534799
7357	51292	UGCG	GMPR2	31	268	0.0209938111534799
7368	1420	UGT8	CRYGC	31	268	0.0209938111534799
7368	8739	UGT8	HRK	31	268	0.0209938111534799
7372	6441	UMPS	SFTPD	31	268	0.0209938111534799
7378	363	UPP1	AQP6	31	268	0.0209938111534799
7378	2775	UPP1	GNAO1	31	268	0.0209938111534799
7392	55005	USF2	RMND1	31	268	0.0209938111534799
7408	894	VASP	CCND2	31	268	0.0209938111534799
7409	5979	VAV1	RET	31	268	0.0209938111534799
7424	8392	VEGFC	OR3A3	31	268	0.0209938111534799
7454	65009	WAS	NDRG4	31	268	0.0209938111534799
7458	9380	EIF4H	GRHPR	31	268	0.0209938111534799
7461	79968	CLIP2	WDR76	31	268	0.0209938111534799
7462	6585	LAT2	SLIT1	31	268	0.0209938111534799
7462	64800	LAT2	EFCAB6	31	268	0.0209938111534799
7468	3679	NSD2	ITGA7	31	268	0.0209938111534799
7476	26659	WNT7A	OR7A5	31	268	0.0209938111534799
7480	1361	WNT10B	CPB2	31	268	0.0209938111534799
7481	2709	WNT11	GJB5	31	268	0.0209938111534799
7486	2121	WRN	EVC	31	268	0.0209938111534799
7494	91137	XBP1	SLC25A46	31	268	0.0209938111534799
7507	23091	XPA	ZC3H13	31	268	0.0209938111534799
7507	51299	XPA	NRN1	31	268	0.0209938111534799
7517	26206	XRCC3	SPAG8	31	268	0.0209938111534799
7536	599	SF1	BCL2L2	31	268	0.0209938111534799
7541	79944	ZBTB14	L2HGDH	31	268	0.0209938111534799
7543	29965	ZFX	CDIP1	31	268	0.0209938111534799
7551	9785	ZNF3	DHX38	31	268	0.0209938111534799
7551	83743	ZNF3	GRWD1	31	268	0.0209938111534799
7561	10265	ZNF14	IRX5	31	268	0.0209938111534799
7561	27333	ZNF14	GOLIM4	31	268	0.0209938111534799
7561	54552	ZNF14	GNL3L	31	268	0.0209938111534799
7570	1725	ZNF22	DHPS	31	268	0.0209938111534799
7570	8772	ZNF22	FADD	31	268	0.0209938111534799
7570	51340	ZNF22	CRNKL1	31	268	0.0209938111534799
7574	55286	ZNF26	C4orf19	31	268	0.0209938111534799
7580	8818	ZNF32	DPM2	31	268	0.0209938111534799
7582	2028	ZNF33B	ENPEP	31	268	0.0209938111534799
7582	8341	ZNF33B	H2BC15	31	268	0.0209938111534799
7582	9087	ZNF33B	TMSB4Y	31	268	0.0209938111534799
7582	84818	ZNF33B	IL17RC	31	268	0.0209938111534799
7582	171558	ZNF33B	PTCRA	31	268	0.0209938111534799
7584	563	ZNF35	AZGP1	31	268	0.0209938111534799
7597	551	ZBTB25	AVP	31	268	0.0209938111534799
7597	3674	ZBTB25	ITGA2B	31	268	0.0209938111534799
7597	5098	ZBTB25	PCDHGC3	31	268	0.0209938111534799
7597	8820	ZBTB25	HESX1	31	268	0.0209938111534799
7597	60468	ZBTB25	BACH2	31	268	0.0209938111534799
7633	190	ZNF79	NR0B1	31	268	0.0209938111534799
7639	27241	ZNF85	BBS9	31	268	0.0209938111534799
7693	9260	ZNF134	PDLIM7	31	268	0.0209938111534799
7694	108	ZNF135	ADCY2	31	268	0.0209938111534799
7694	1310	ZNF135	COL19A1	31	268	0.0209938111534799
7694	2911	ZNF135	GRM1	31	268	0.0209938111534799
7694	2980	ZNF135	GUCA2A	31	268	0.0209938111534799
7694	4142	ZNF135	MAS1	31	268	0.0209938111534799
7694	4543	ZNF135	MTNR1A	31	268	0.0209938111534799
7694	4633	ZNF135	MYL2	31	268	0.0209938111534799
7694	6833	ZNF135	ABCC8	31	268	0.0209938111534799
7694	7757	ZNF135	ZNF208	31	268	0.0209938111534799
7694	26330	ZNF135	GAPDHS	31	268	0.0209938111534799
7694	57337	ZNF135	SENP7	31	268	0.0209938111534799
7694	60401	ZNF135	EDA2R	31	268	0.0209938111534799
7705	10240	ZNF146	MRPS31	31	268	0.0209938111534799
7738	4320	ZNF184	MMP11	31	268	0.0209938111534799
7739	1362	ZNF185	CPD	31	268	0.0209938111534799
7739	5290	ZNF185	PIK3CA	31	268	0.0209938111534799
7739	6259	ZNF185	RYK	31	268	0.0209938111534799
7739	23325	ZNF185	WASHC4	31	268	0.0209938111534799
7739	55723	ZNF185	ASF1B	31	268	0.0209938111534799
7739	56650	ZNF185	CLDND1	31	268	0.0209938111534799
7739	56912	ZNF185	IFT46	31	268	0.0209938111534799
7837	23295	PXDN	MGRN1	31	268	0.0209938111534799
7837	26001	PXDN	RNF167	31	268	0.0209938111534799
7837	51185	PXDN	CRBN	31	268	0.0209938111534799
7840	79006	ALMS1	METRN	31	268	0.0209938111534799
7849	4753	PAX8	NELL2	31	268	0.0209938111534799
7867	51299	MAPKAPK3	NRN1	31	268	0.0209938111534799
7905	4236	REEP5	MFAP1	31	268	0.0209938111534799
7905	5104	REEP5	SERPINA5	31	268	0.0209938111534799
7913	11014	DEK	KDELR2	31	268	0.0209938111534799
7915	80063	ALDH5A1	ATF7IP2	31	268	0.0209938111534799
7922	2938	SLC39A7	GSTA1	31	268	0.0209938111534799
7941	9363	PLA2G7	RAB33A	31	268	0.0209938111534799
7957	1775	EPM2A	DNASE1L2	31	268	0.0209938111534799
7957	1795	EPM2A	DOCK3	31	268	0.0209938111534799
7957	347735	EPM2A	SERINC2	31	268	0.0209938111534799
7976	56985	FZD3	ADPRM	31	268	0.0209938111534799
8021	238	NUP214	ALK	31	268	0.0209938111534799
8030	26156	CCDC6	RSL1D1	31	268	0.0209938111534799
8031	8683	NCOA4	SRSF9	31	268	0.0209938111534799
8073	10987	PTP4A2	COPS5	31	268	0.0209938111534799
8074	79634	FGF23	SCRN3	31	268	0.0209938111534799
8074	338645	FGF23	LUZP2	31	268	0.0209938111534799
8076	9498	MFAP5	SLC4A8	31	268	0.0209938111534799
8076	57596	MFAP5	BEGAIN	31	268	0.0209938111534799
8076	158586	MFAP5	ZXDB	31	268	0.0209938111534799
8140	3373	SLC7A5	HYAL1	31	268	0.0209938111534799
8161	51295	COIL	ECSIT	31	268	0.0209938111534799
8187	23243	ZNF239	ANKRD28	31	268	0.0209938111534799
8187	55825	ZNF239	PECR	31	268	0.0209938111534799
8202	8532	NCOA3	CPZ	31	268	0.0209938111534799
8202	51299	NCOA3	NRN1	31	268	0.0209938111534799
8273	2260	SLC10A3	FGFR1	31	268	0.0209938111534799
8273	26036	SLC10A3	ZNF451	31	268	0.0209938111534799
8273	30000	SLC10A3	TNPO2	31	268	0.0209938111534799
8284	6096	KDM5D	RORB	31	268	0.0209938111534799
8294	460	H4C9	ASTN1	31	268	0.0209938111534799
8303	1036	SNN	CDO1	31	268	0.0209938111534799
8310	6299	ACOX3	SALL1	31	268	0.0209938111534799
8323	894	FZD6	CCND2	31	268	0.0209938111534799
8326	3973	FZD9	LHCGR	31	268	0.0209938111534799
